"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2003-07",100.238,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2003-08",100.0517,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2003-09",99.94344,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2003-10",99.96867,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2003-11",100.083,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2003-12",100.2474,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2004-01",100.4443,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2004-02",100.6437,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2004-03",100.8145,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2004-04",100.9343,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2004-05",101.0266,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2004-06",101.1195,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2004-07",101.2319,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2004-08",101.3583,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2004-09",101.487,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2004-10",101.6042,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2004-11",101.6957,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2004-12",101.7336,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2005-01",101.6896,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2005-02",101.6012,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2005-03",101.5114,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2005-04",101.4528,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2005-05",101.4331,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2005-06",101.4675,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2005-07",101.5723,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2005-08",101.7049,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2005-09",101.8146,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2005-10",101.8674,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2005-11",101.8921,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2005-12",101.9279,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2006-01",101.9991,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2006-02",102.0803,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2006-03",102.1284,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2006-04",102.1066,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2006-05",102.04,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2006-06",101.9594,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2006-07",101.8899,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2006-08",101.8529,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2006-09",101.8835,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2006-10",102.0156,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2006-11",102.1989,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2006-12",102.3757,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2007-01",102.5058,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2007-02",102.5989,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2007-03",102.662,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2007-04",102.6849,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2007-05",102.6555,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2007-06",102.5367,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2007-07",102.2957,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2007-08",102.0227,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2007-09",101.8334,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2007-10",101.8027,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2007-11",101.8148,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2007-12",101.6989,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2008-01",101.3206,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2008-02",100.8025,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2008-03",100.3027,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2008-04",99.93295,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2008-05",99.65925,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2008-06",99.4364,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2008-07",99.24721,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2008-08",99.09063,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2008-09",98.98846,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2008-10",98.95932,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2008-11",98.93834,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2008-12",98.83236,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2009-01",98.56697,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2009-02",98.2186,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2009-03",97.88874,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2009-04",97.66119,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2009-05",97.54076,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2009-06",97.55045,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2009-07",97.7215,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2009-08",97.95332,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2009-09",98.12926,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2009-10",98.17165,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2009-11",98.15268,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2009-12",98.17377,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2010-01",98.30636,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2010-02",98.49252,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2010-03",98.64713,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2010-04",98.70636,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2010-05",98.70771,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2010-06",98.70477,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2010-07",98.73976,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2010-08",98.82042,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2010-09",98.96319,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2010-10",99.19086,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2010-11",99.46795,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2010-12",99.75993,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2011-01",100.043,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2011-02",100.2987,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2011-03",100.4922,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2011-04",100.5764,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2011-05",100.5602,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2011-06",100.4237,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2011-07",100.1345,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2011-08",99.78423,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2011-09",99.48649,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2011-10",99.33625,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2011-11",99.31626,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2011-12",99.42129,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2012-01",99.65199,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2012-02",99.88386,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2012-03",99.94935,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2012-04",99.71903,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2012-05",99.34894,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2012-06",99.04151,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2012-07",98.94638,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2012-08",98.99837,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2012-09",99.11697,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2012-10",99.25861,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2012-11",99.40244,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2012-12",99.53899,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2013-01",99.65672,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2013-02",99.73593,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2013-03",99.73527,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2013-04",99.61683,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2013-05",99.45113,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2013-06",99.32695,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2013-07",99.30843,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2013-08",99.35062,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2013-09",99.39619,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2013-10",99.41159,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2013-11",99.41957,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2013-12",99.45777,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2014-01",99.54469,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2014-02",99.61532,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2014-03",99.56472,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2014-04",99.30771,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2014-05",98.95984,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2014-06",98.67721,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2014-07",98.5871,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2014-08",98.65342,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2014-09",98.84499,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2014-10",99.14748,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2014-11",99.45013,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2014-12",99.60817,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2015-01",99.50542,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2015-02",99.26115,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2015-03",99.02003,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2015-04",98.88347,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2015-05",98.83774,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2015-06",98.86456,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2015-07",98.96072,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2015-08",99.08516,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2015-09",99.19318,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2015-10",99.24247,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2015-11",99.21534,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2015-12",99.06953,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2016-01",98.76529,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2016-02",98.41122,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2016-03",98.15129,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2016-04",98.10167,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2016-05",98.19346,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2016-06",98.35271,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2016-07",98.53895,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2016-08",98.71639,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2016-09",98.85018,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2016-10",98.91149,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2016-11",98.92625,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2016-12",98.91389,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2017-01",98.87251,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2017-02",98.79128,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2017-03",98.63963,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2017-04",98.39641,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2017-05",98.14928,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2017-06",98.02512,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2017-07",98.12418,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2017-08",98.33136,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2017-09",98.50401,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2017-10",98.55152,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2017-11",98.54957,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2017-12",98.61433,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2018-01",98.82623,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2018-02",99.08694,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2018-03",99.24653,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2018-04",99.18163,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2018-05",98.97491,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2018-06",98.71923,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1992-09",93.99347,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1992-10",96.2332,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1992-11",97.82164,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1992-12",98.82359,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1993-01",99.42348,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1993-02",99.42139,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1993-03",99.14585,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1993-04",98.87457,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1993-05",98.3437,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1993-06",97.89603,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1993-07",97.7364,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1993-08",97.30036,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1993-09",96.27816,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1993-10",94.6517,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1993-11",93.20058,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1993-12",92.04996,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1994-01",91.05733,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1994-02",90.54243,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1994-03",90.47083,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1994-04",90.70589,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1994-05",91.2896,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1994-06",92.12418,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1994-07",93.23914,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1994-08",94.94396,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1994-09",96.65292,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1994-10",97.58689,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1994-11",97.74494,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1994-12",97.55618,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1995-01",97.11613,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1995-02",96.66525,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1995-03",96.42156,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1995-04",96.30446,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1995-05",96.26844,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1995-06",96.4819,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1995-07",96.9315,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1995-08",97.15453,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1995-09",96.68261,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1995-10",95.89821,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1995-11",95.12182,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1995-12",94.68938,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1996-01",94.43678,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1996-02",94.56145,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1996-03",94.81274,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1996-04",95.16669,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1996-05",95.54805,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1996-06",95.84621,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1996-07",96.11703,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1996-08",96.21147,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1996-09",96.17776,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1996-10",96.2618,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1996-11",96.66951,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1996-12",97.2535,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1997-01",97.704,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1997-02",98.20944,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1997-03",98.58736,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1997-04",98.9349,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1997-05",99.06458,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1997-06",99.13281,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1997-07",99.31737,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1997-08",99.62766,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1997-09",99.81847,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1997-10",99.71596,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1997-11",99.37888,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1997-12",99.14465,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1998-01",98.91544,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1998-02",98.7107,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1998-03",98.40825,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1998-04",98.03705,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1998-05",97.74734,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1998-06",97.18101,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1998-07",96.68497,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1998-08",96.48936,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1998-09",96.51009,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1998-10",97.43325,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1998-11",98.66304,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1998-12",99.49668,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1999-01",99.96627,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1999-02",100.4189,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1999-03",101.0035,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1999-04",101.5141,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1999-05",102.0256,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1999-06",102.3619,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1999-07",102.506,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1999-08",102.5492,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1999-09",102.5716,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1999-10",102.6514,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1999-11",102.8326,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1999-12",102.9104,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2000-01",102.7033,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2000-02",102.3694,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2000-03",102.217,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2000-04",102.086,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2000-05",102.2866,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2000-06",102.6183,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2000-07",102.8555,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2000-08",103.068,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2000-09",103.2222,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2000-10",103.2635,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2000-11",103.1092,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2000-12",102.6789,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2001-01",102.0738,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2001-02",101.5775,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2001-03",100.9816,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2001-04",100.5854,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2001-05",100.2996,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2001-06",100.3621,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2001-07",100.5345,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2001-08",100.803,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2001-09",101.0662,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2001-10",101.1016,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2001-11",100.622,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2001-12",99.92123,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2002-01",99.49448,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2002-02",99.11304,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2002-03",98.84187,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2002-04",98.91283,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2002-05",99.21333,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2002-06",99.63958,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2002-07",100.0247,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2002-08",100.4378,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2002-09",100.6634,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2002-10",100.7047,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2002-11",100.4494,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2002-12",100.0308,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2003-01",99.71763,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2003-02",99.67361,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2003-03",99.65012,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2003-04",99.75592,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2003-05",100.2648,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2003-06",100.9166,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2003-07",101.5597,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2003-08",101.9546,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2003-09",102.0286,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2003-10",102.1905,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2003-11",102.1875,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2003-12",102.0125,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2004-01",101.6608,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2004-02",101.3232,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2004-03",101.0893,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2004-04",101.0368,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2004-05",101.2406,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2004-06",101.4623,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2004-07",101.8407,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2004-08",102.2308,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2004-09",102.4703,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2004-10",102.5034,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2004-11",102.2886,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2004-12",101.8762,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2005-01",101.6113,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2005-02",101.4695,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2005-03",101.4432,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2005-04",101.2855,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2005-05",100.8489,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2005-06",100.5252,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2005-07",100.6977,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2005-08",101.1347,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2005-09",101.5354,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2005-10",101.5266,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2005-11",101.109,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2005-12",100.893,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2006-01",100.9773,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2006-02",101.2396,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2006-03",101.5689,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2006-04",101.9345,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2006-05",102.2763,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2006-06",102.6152,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2006-07",102.9553,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2006-08",103.2063,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2006-09",103.3736,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2006-10",103.4145,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2006-11",103.4211,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2006-12",103.442,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2007-01",103.527,
